Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,y,z,is_train,label
-1.5888188935770426,-1.9421610021003528,-0.9454305061608018,-1.496780265786266,-1.2829295316781928,-1.4461852385636744,-1.4881227798955061,0,1,1,0
-1.1132129845434255,-1.2184376948766653,-0.04663314918808668,-0.18258012288613404,-0.15969918792990057,0.17547882053981792,-0.5088607366803585,0,1,0,0
-0.9348607686558187,-1.2184376948766653,-0.17503277161276037,0.039220803758563676,0.22322024743883542,-0.05916710441084804,-0.021278380435158915,0,1,1,0
-0.7565085527682118,-1.5079270177661404,-0.04663314918808668,-0.29051533317847344,-0.16225198416569214,-0.31988479880047693,-0.20975559377363936,0,1,1,0
-0.7565085527682118,-0.8565760412648205,-0.5602316388867808,-0.09006422834984282,0.11089721306400645,0.2171936516421586,-0.38184348421312153,0,1,1,0
-0.6376070755098074,-1.2908100255990334,0.33856571808593444,-0.2003716410661899,-0.06269293096982098,-0.06438145829864063,-0.1851716094251419,1,1,1,1
-0.6376070755098074,-1.073693033431927,-0.8170308837361283,-0.9369404937205059,-0.7519479146335455,-0.7683192331506388,-1.1439469990165416,0,1,1,0
-0.5781563368806051,-0.6394590490977148,-0.43183201646210706,-0.6890453404117266,-0.5145378647049292,-0.5962455548534835,-0.721921934367336,0,1,1,0
-0.34035338236379603,-0.494714387652977,0.08176647323658702,0.7010652800566445,0.9303448047531011,0.8585591798406458,0.3720653691407993,1,1,1,1
-0.043099689217786,-0.2052250647635014,0.7237645853599548,-0.04736458471770904,0.29214574580520775,-0.0435240427474703,-0.4105247992863686,1,1,1,1
0.07580178804061857,0.011891927403605174,-0.30343239403743405,-0.218163159246246,-0.2847862034836875,0.41533909937827673,-0.3326755155161266,1,1,1,1
0.25415400392822535,0.15663658884834297,0.21016609566126074,-0.016525953205611798,0.24108982108937652,-0.08523887384981098,-0.39003814566262063,0,1,1,0
0.3136047425574276,0.3013812502930799,-0.17503277161276037,0.2491607182832233,0.6367732376370702,0.034691265569418164,-0.013083718985660225,1,1,1,1
0.49195695844503434,0.229008919570711,-0.30343239403743405,0.09852586435874994,0.31001531945574906,0.4466252227050323,-0.3449675076903754,1,1,0,1
0.7892106515910458,0.6632429039049244,0.08176647323658702,0.7983255794409501,1.1320157073806358,1.0149897964744234,0.13442018710532452,0,1,1,0
0.848661390220248,0.4461259117378177,0.08176647323658702,1.6475740472356204,0.6189036639865295,0.5196261771341284,0.0729602262340809,1,1,1,1
-0.7565085527682118,-1.0013207027095583,-1.202229751010149,-1.106552967037039,-1.0072275382127027,-0.716175694272713,-1.2996455665570255,0,1,1,0
-0.2809026437345937,-0.2775973954858703,-0.43183201646210706,-0.7009063525317636,-0.5579354007133858,-0.6692465092825797,-0.693240619294089,0,1,0,0
-0.2809026437345937,-0.6394590490977148,-0.8170308837361283,-1.0579228173448862,-1.1016809989369913,-0.8569632492431127,-0.857133848284072,0,1,1,0
-0.2809026437345937,-0.7842037105424516,-0.6886312613114546,-0.8005388543400771,-0.603885732957634,-0.7318187559360908,-0.9718591085770599,0,1,1,0
-0.2809026437345937,0.011891927403605174,-0.5602316388867808,-0.49333864043111086,-0.3486061093784769,-0.6014599087412761,-0.5211527288546071,0,1,0,0
-0.16200116647619053,-0.5670867183753459,-0.8170308837361283,-0.8966130525123789,-0.7570535071051286,-0.7735335870384314,-0.9308858013295641,0,1,0,0
-0.16200116647619053,0.011891927403605174,-0.04663314918808668,-0.2596767016663764,-0.14948800298673398,-0.4763154154342545,-0.3162861926171283,1,1,1,1
-0.16200116647619053,-0.060480403318763684,0.08176647323658702,-0.3557508998386784,-0.18012155781623315,-0.35117092212723244,-0.4310114529101162,0,1,1,0
-0.10255042784698827,0.08426425812597405,-0.04663314918808668,-0.10548354410589172,0.01899654857550945,-0.24688384437138106,-0.27531288536963255,1,1,0,1
-0.10255042784698827,-0.5670867183753459,-0.6886312613114546,-0.39133393619879037,-0.11630165192144379,-0.3459565682394398,-0.4965687445061094,1,1,1,1
-0.043099689217786,-0.060480403318763684,-0.6886312613114546,-0.6166931664794989,-0.6753640275597982,-0.37202833767840277,-0.5908073511753495,0,1,1,0
-0.043099689217786,-0.060480403318763684,-0.04663314918808668,-0.16241640228207052,0.22832583991041866,-0.14781112050332199,-0.5211527288546071,0,1,0,0
-0.043099689217786,-0.2775973954858703,-0.5602316388867808,-0.125647264709955,-0.09332648579931932,-0.06438145829864063,-0.4883740830566105,1,1,0,1
-0.043099689217786,0.011891927403605174,-0.04663314918808668,-0.07583101380579858,0.09302763941346541,-0.21038336715683295,-0.029473041884658522,1,1,1,1
-0.043099689217786,-0.13285273404113257,-0.30343239403743405,-0.4008227458948204,-0.36137009055743485,-0.7005326326093352,-0.23433957812213682,1,1,1,1
-0.043099689217786,0.3013812502930799,-0.30343239403743405,-0.445894591950962,-0.42774279268801574,-0.5806024931901058,-0.24253423957163645,0,1,1,0
0.016351049411416255,-0.2052250647635014,-0.17503277161276037,0.003637767398451498,0.34575446675683114,-0.10609628940098129,-0.1564902943518949,1,1,1,1
0.016351049411416255,-0.2052250647635014,0.08176647323658702,-0.511130158611167,-0.5809105668355101,-0.29381302936151404,-0.4105247992863686,0,1,1,0
0.1947032652990231,0.011891927403605174,-0.17503277161276037,-0.37710072165474584,-0.09587928203511117,-0.2885986754737215,-0.6194886662485967,1,1,0,1
0.3730554811866299,0.3737535810154486,-0.43183201646210706,-0.033131370173664285,-0.06524572720561227,0.3423381449491807,-0.23433957812213682,0,1,1,0
0.4325062198158322,0.229008919570711,-0.30343239403743405,-0.039061876233682805,-0.034612172376113366,0.5613410082364685,-0.11141965637965001,1,1,1,1
0.4325062198158322,0.229008919570711,-0.17503277161276037,0.10089806678275715,0.24108982108937652,0.5665553621242617,-0.24663157029638558,0,1,1,0
0.49195695844503434,0.5184982424601865,0.08176647323658702,-0.02364256047763444,-0.05248174602665439,0.24847977496891407,-0.11141965637965001,1,1,0,1
0.49195695844503434,0.229008919570711,-0.17503277161276037,0.6263409037004098,0.6980403472960686,2.209076836778924,0.2163668016003159,0,1,0,0
0.6108584357034389,0.5184982424601865,-0.04663314918808668,0.49231146674398796,0.9175808235741435,0.1806931744276108,-0.07864101058165343,0,1,1,0
0.7892106515910458,0.5184982424601865,0.4669653405106075,0.6524351303644916,1.0324566541847642,0.09204915833513658,0.3269947311685545,1,1,1,1
-1.2915652004310323,-1.2908100255990334,-0.5602316388867808,-1.2405824039934603,-1.0761530365790755,-0.7943910025896017,-1.2586722593095303,1,1,0,1
-0.8754100300266164,-0.9289483719871894,-0.9454305061608018,-0.9298238864484835,-0.6064385291934257,-0.9403929114477937,-1.0783897074205488,0,1,1,0
-0.8754100300266164,-0.8565760412648205,-0.5602316388867808,-1.0757143355249423,-0.8285318017072926,-1.01339386587689,-0.9308858013295641,1,1,1,1
-0.8754100300266164,-1.0013207027095583,-1.0738301285854752,-1.3342843997417555,-1.226768014490778,-1.3053976835932746,-1.189017636988787,1,1,0,1
-0.7565085527682118,-0.7842037105424516,-0.43183201646210706,-0.9760818337166292,-0.8285318017072926,-0.8726063109064907,-1.0701950459710494,0,1,0,0
-0.6376070755098074,-0.6394590490977148,-0.6886312613114546,-0.8479829028202263,-0.5451714195344279,-0.8256771259163573,-1.0005404236503068,0,1,1,0
-0.39980412099299817,-0.2052250647635014,-0.43183201646210706,-0.48740813437109237,-0.4813515136396385,-0.3981001071173657,-0.49247141378136017,1,1,0,1
-0.16200116647619053,-0.13285273404113257,-0.30343239403743405,-0.283398725906451,-0.08056250462036171,-0.1738828899422849,-0.41871946073586774,0,1,1,0
0.016351049411416255,0.08426425812597405,0.08176647323658702,0.04277910739457445,0.3202265043989153,0.4361965149294471,-0.29579953899338046,0,1,1,0
0.1352525266698208,0.15663658884834297,0.21016609566126074,0.16613363344296245,0.33809607804945613,0.4622682843684101,-0.19336627087464106,1,1,1,1
0.3136047425574276,-0.13285273404113257,-0.43183201646210706,-0.1493692889500296,-0.10609046697827747,-0.21038336715683295,-0.029473041884658522,1,1,1,1
-1.5293681549478406,-1.5079270177661404,-0.6886312613114546,-1.3746118409498815,-1.2395319956697362,-1.2949689758176892,-1.3406188738045213,0,1,1,0
-1.4104666776894361,-1.5802993484885093,-0.9454305061608018,-1.308190173077673,-1.0557306666927426,-1.1593957747350823,-1.3652028581530187,0,1,0,0
-1.1132129845434255,-0.9289483719871894,-0.5602316388867808,-1.0152231737127522,-1.0225443156274523,-0.9821077425501344,-1.1070710224937956,0,1,0,0
-0.9348607686558187,-0.9289483719871894,-0.5602316388867808,-0.6249958749635253,-0.4558235512817231,-0.7422474637116759,-0.49247141378136017,0,1,1,0
-0.8754100300266164,-1.0013207027095583,-0.6886312613114546,-0.9523598094765545,-0.6983391936819224,-0.8308914798041499,-1.2054069598877855,0,1,1,0
-0.5187055982514027,-0.494714387652977,-0.8170308837361283,-0.7281866804078496,-0.486457106111222,-0.40852881489295084,-0.9759564393018095,0,1,0,0
-0.34035338236379603,-0.6394590490977148,-0.6886312613114546,-0.4138698592268611,-0.024400987432947056,-0.1790972438300775,-0.7014352807435881,0,1,1,0
0.016351049411416255,-0.060480403318763684,-0.9454305061608018,-0.418614264074876,-0.16480478040148372,-0.8465345414675276,-0.31218886189237877,0,1,0,0
0.1947032652990231,0.15663658884834297,-0.17503277161276037,-0.29881804166249937,-0.08566809709194488,-0.5441020159755581,-0.29989686971813007,0,1,1,0
0.7892106515910458,0.5908705731825554,-0.17503277161276037,0.3903067625116674,0.7797298268413984,-0.06438145829864063,0.33109206189330365,0,1,0,0
0.848661390220248,0.6632429039049244,-0.43183201646210706,0.4579145315958799,0.8486553252077713,0.07119174278396627,0.17539349435282023,0,1,1,0
-0.5781563368806051,-0.42234205693060806,-0.6886312613114546,-0.7103951622277935,-0.7698174882840866,-0.9716790347745493,-0.4392061143596156,1,1,1,1
-0.9348607686558187,-0.9289483719871894,-0.30343239403743405,-0.9345682912964988,-0.9051156887810398,-1.0081795119890975,-0.6440726505970941,1,1,1,1
-1.2915652004310323,-1.5079270177661404,-1.4590289958594957,-1.3461454118617924,-1.3365382526298162,-1.461828300227052,-1.0128324158245554,0,1,1,0
-0.9348607686558187,-1.073693033431927,-0.04663314918808668,-0.9132184694804313,-0.9434076323179135,-0.9612503269989642,-0.6850459578445898,1,1,1,1
-0.6376070755098074,-0.7118313798200827,-0.6886312613114546,-0.774444627675995,-0.6319664915513414,-0.32509915268826955,-1.0128324158245554,0,1,1,0
-1.826621848093852,-1.8697886713779839,-1.4590289958594957,-1.6972313706148965,-1.6020290611521395,-1.6286876246364148,-1.5454854100420004,0,1,0,0
-1.2915652004310323,-1.1460653641542962,-1.0738301285854752,-1.4671277354861725,-1.4386501020614788,-1.5974015013096592,-1.2176989520620343,0,1,1,0
0.1947032652990231,0.229008919570711,-0.17503277161276037,-0.36405360832270467,-0.4660347362248893,-0.18952595160566263,-0.4392061143596156,1,1,1,1
0.07580178804061857,0.011891927403605174,-0.43183201646210706,-0.17783571803811915,0.059841288348174926,-0.4554579998830841,-0.029473041884658522,0,1,1,0
-1.6482696322062451,-1.5079270177661404,-1.202229751010149,-1.3912172579179343,-1.2778239392066097,-1.461828300227052,-1.381592181052017,0,1,0,0
-0.16200116647619053,-0.42234205693060806,-1.4590289958594957,-0.7839334373720248,-0.7391839334545877,-0.653603447619202,-0.9718591085770599,1,1,1,1
-1.2915652004310323,-1.2184376948766653,-1.330629373434823,-1.3722396385258746,-1.2650599580276518,-1.326255099144445,-1.1767256448145385,1,1,1,1
-1.4699174163186384,-1.5079270177661404,-1.330629373434823,-1.5276188972983629,-1.4948116192488932,-1.5191861929927704,-1.3406188738045213,0,1,1,0
-1.3510159390602337,-1.5079270177661404,-0.9454305061608018,-1.244140707629472,-1.2701655504992346,-0.69010392483375,-0.9308858013295641,1,1,1,1
-1.4104666776894361,-1.1460653641542962,-0.5602316388867808,-1.308190173077673,-1.3493022338087735,-1.503543131329393,-1.0538057230720512,1,1,0,1
-1.5888188935770426,-1.4355546870437714,-1.202229751010149,-1.431544699126061,-1.3773829924024814,-1.3053976835932746,-1.2136016213372847,1,1,1,1
-0.34035338236379603,-0.2052250647635014,-0.5602316388867808,-0.3937061386227978,-0.42008440398064106,-0.1999546593812478,-0.27531288536963255,1,1,0,1
0.1947032652990231,0.15663658884834297,-0.8170308837361283,-0.5834823325433944,-0.6421776764945077,-0.2990273832493066,-0.5621260361021025,1,1,1,1
-1.5888188935770426,-1.6526716792108773,-0.9454305061608018,-1.4173114845820163,-1.3135630865076915,-1.3053976835932746,-1.381592181052017,0,1,1,0
-1.2915652004310323,-1.2184376948766653,-0.5602316388867808,-1.1812773433932742,-1.1655009048317801,-1.0029651581013048,-1.0538057230720512,1,1,1,1
-1.8860725867230543,-1.5802993484885093,-1.330629373434823,-1.4588250270021468,-1.4054637509961883,-1.3836129919101634,-1.381592181052017,0,1,1,0
-1.8860725867230543,-1.6526716792108773,-1.0738301285854752,-1.4789887476062102,-1.4054637509961883,-1.4148991152369186,-1.3406188738045213,0,1,1,0
-1.9455233253522568,-2.0145333328227215,-0.8170308837361283,-1.5584575288104607,-1.9517621454555851,-1.4461852385636744,-1.422565488299513,1,1,1,1
-1.3510159390602337,-1.3631823563214027,-0.6886312613114546,-1.229907493085427,-1.2242152182549866,-1.1489670669594971,-1.094779030319547,1,1,1,1
-1.4104666776894361,-1.1460653641542962,-0.43183201646210706,-1.2678627318695466,-1.3186686789792748,-1.2949689758176892,-0.7669925723395813,0,1,1,0
-0.8159592913974141,-0.8565760412648205,-0.30343239403743405,-1.0116648700767408,-1.1961344596612793,-0.9403929114477937,-0.4801794216071114,1,1,0,1
-0.6970578141390095,-1.073693033431927,-0.5602316388867808,-1.0970641573410091,-1.0199915193916607,-0.7526761714872611,-1.0128324158245554,0,1,1,0
-1.7671711094646496,-1.7250440099332462,-1.0738301285854752,-1.5157578851783258,-1.4514140832404365,-1.4096847613491261,-1.3406188738045213,0,1,1,0
0.07580178804061857,-0.3499697262082392,0.08176647323658702,-0.21341875439823108,-0.44816516257434835,-0.5493163698633503,-0.23433957812213682,1,1,1,1
-0.10255042784698827,-0.060480403318763684,0.08176647323658702,-0.43521968104292824,-0.3971092378585169,-0.11652499717656647,-0.3572594998646241,1,1,0,1
-0.8159592913974141,-0.7118313798200827,-0.6886312613114546,-0.7768168301000024,-0.3971092378585169,-0.7370331098238834,-1.0538057230720512,0,1,1,0
-0.6376070755098074,-0.7118313798200827,-0.5602316388867808,-0.6819287331397043,-0.6115441216650088,-0.13216805883994392,-0.8489391868345726,1,1,0,1
-1.6482696322062451,-1.1460653641542962,-0.6886312613114546,-1.3236094888337213,-1.1450785349454478,-1.3783986380223705,-1.1767256448145385,0,1,0,0
-1.2321144618018303,-1.1460653641542962,-0.9454305061608018,-1.1433221046091548,-1.0097803344484944,-1.1281096514083269,-0.9308858013295641,1,1,1,1
-0.6376070755098074,-0.42234205693060806,-0.9454305061608018,-0.813585967672118,-0.5962273442502594,-0.8569632492431127,-0.6440726505970941,1,1,1,1
-1.2321144618018303,-1.3631823563214027,-0.9454305061608018,-1.1077390682490431,-0.8566125603010001,-1.1333240052961195,-1.0538057230720512,0,1,1,0
-1.4104666776894361,-1.1460653641542962,-0.6886312613114546,-1.1184139791570766,-1.0199915193916607,-1.1437527130717045,-0.8489391868345726,0,1,1,0
0.1352525266698208,0.5184982424601865,-0.5602316388867808,-0.08769202592583561,-0.14438241051515083,-0.0435240427474703,-0.11141965637965001,1,1,1,1
-1.4699174163186384,-1.4355546870437714,-0.6886312613114546,-1.2571878209615126,-1.2778239392066097,-1.0551086969792307,-1.0128324158245554,1,1,1,1
-1.2915652004310323,-1.1460653641542962,-0.6886312613114546,-1.1041807646130317,-1.203792848368654,-0.6744608631703726,-0.8489391868345726,1,1,1,1
-0.5187055982514027,-0.2775973954858703,-0.04663314918808668,-0.36405360832270467,-0.5553826044775942,-0.5388876620877654,-0.39823280711211984,1,1,0,1
-1.0537622459142233,-0.8565760412648205,-0.5602316388867808,-1.163485825213218,-1.2114512370760289,-1.4201134691247113,-0.6850459578445898,1,1,1,1
-0.5781563368806051,-0.2775973954858703,-0.5602316388867808,-0.7317449840438607,-0.6268608990797583,-1.01339386587689,-0.6440726505970941,1,1,1,1
-1.7671711094646496,-1.5802993484885093,-1.0738301285854752,-1.7565364312150828,-1.8266751299017978,-1.8111900107091548,-1.4635387955470085,1,1,1,1
-1.2321144618018303,-0.8565760412648205,-0.5602316388867808,-1.0745282343129383,-1.0404138892779935,-0.6692465092825797,-0.8079658795870769,1,1,1,1
-0.22145190510539145,0.011891927403605174,0.21016609566126074,-0.4387779846789396,-0.24904705618260542,-0.6171029704046539,-0.4392061143596156,1,1,1,1
-0.8754100300266164,-0.7842037105424516,-0.6886312613114546,-0.6665094173836557,-0.749395118397754,-0.4137431687807437,-0.664559304220842,1,1,1,1
-0.6376070755098074,-0.3499697262082392,0.21016609566126074,-0.42810307377090584,-0.37923966420797584,-0.35638527601502507,-0.38594081493787114,1,1,1,1
0.1352525266698208,0.3013812502930799,0.08176647323658702,-0.23595467742630177,-0.3511589056142685,-0.4658867076586693,-0.23433957812213682,1,1,0,1
0.6703091743326411,0.5908705731825554,-0.17503277161276037,0.08547875102670877,0.16450593401562927,0.13897834332526993,0.09344687985782875,1,1,1,1
-0.2809026437345937,-0.2052250647635014,-0.5602316388867808,-0.3379593816586226,-0.3562644980858517,-0.18952595160566263,-0.1523929636271453,1,1,1,1
0.07580178804061857,0.011891927403605174,-0.8170308837361283,-0.0426201798696936,-0.3026557771342285,-0.1738828899422849,-0.39823280711211984,1,1,1,1
-0.34035338236379603,-0.060480403318763684,-0.04663314918808668,-0.6060182555714655,-0.5477242157702198,-0.7266044020482982,-0.39823280711211984,1,1,0,1
-1.8860725867230543,-1.6526716792108773,-0.8170308837361283,-1.4125670797340013,-1.4565196757120198,-1.211539313613008,-1.2668669207590286,1,1,1,1
-2.1238755412398627,-2.0145333328227215,-1.330629373434823,-1.7980499736352131,-1.719457687998552,-1.998906750669688,-1.5209014256935027,1,1,1,1
-1.826621848093852,-2.0145333328227215,-0.8170308837361283,-1.6426707148627249,-1.719457687998552,-1.7955469490457772,-1.381592181052017,1,1,1,1
-1.3510159390602337,-1.4355546870437714,-0.8170308837361283,-1.2322796955094346,-1.2650599580276518,-0.9768933886623419,-1.2586722593095303,1,1,1,1
-1.2321144618018303,-1.4355546870437714,-0.8170308837361283,-1.3817284482219043,-1.3493022338087735,-1.268897206378727,-1.2586722593095303,0,1,1,0
-0.9348607686558187,-1.4355546870437714,-0.43183201646210706,-1.2263491894494158,-1.21400403331182,-0.8308914798041499,-1.2996455665570255,0,1,1,0
-0.9348607686558187,-1.073693033431927,-0.5602316388867808,-1.094691954917002,-1.1272089612949068,-1.0655374047548158,-0.9718591085770599,1,1,1,1
-2.1833262798690654,-2.1592779942674594,-1.330629373434823,-1.8099109857552504,-1.801147167543882,-1.7069029329533032,-1.6602106703349877,0,1,0,0
-1.5888188935770426,-1.5079270177661404,-0.43183201646210706,-1.0780865379489497,-1.2650599580276518,-0.7370331098238834,-0.8899124940820684,1,1,0,1
-0.9348607686558187,-0.9289483719871894,-0.6886312613114546,-0.7969805507040657,-0.8949045038378735,-0.6327460320680316,-0.9718591085770599,1,1,1,1
-1.826621848093852,-1.8697886713779839,-0.9454305061608018,-1.5881100591105535,-1.5739483025584322,-1.274111560266519,-1.586458717289496,0,1,0,0
-0.8159592913974141,-0.5670867183753459,-0.43183201646210706,-0.5372243852752491,-0.7545007108693371,-0.1373824127277368,-0.5211527288546071,1,1,0,1
-0.45925485962220053,-0.5670867183753459,-0.6886312613114546,-0.5229911707312043,-0.9102212812526229,-0.02788098108409254,-0.4801794216071114,1,1,1,1
0.4325062198158322,0.3013812502930799,0.33856571808593444,0.3262572970634661,0.12110839800717246,0.6343419626655648,-0.4801794216071114,1,1,1,1
0.3136047425574276,0.5184982424601865,-0.30343239403743405,0.6049910818843425,0.340648874285248,1.0410615659133862,0.09344687985782875,1,1,1,1
-0.6970578141390095,-0.7842037105424516,0.21016609566126074,-0.4470806931629655,-0.8974573000736651,-0.2885986754737215,-0.7260192650920856,1,1,1,1
-1.4104666776894361,-1.3631823563214027,-0.5602316388867808,-1.0306424894688004,-1.3007991053287336,-1.268897206378727,-0.5211527288546071,1,1,1,1
-0.9348607686558187,-1.0013207027095583,-0.30343239403743405,-0.6724399234436744,-1.0429666855137847,-0.35117092212723244,-0.7751872337890805,1,1,0,1
-1.0537622459142233,-0.9289483719871894,-0.5602316388867808,-1.0745282343129383,-1.0633890554001175,-1.3836129919101634,-0.9431777935038129,1,1,1,1
-1.6482696322062451,-1.8697886713779839,-1.0738301285854752,-1.5537131239624453,-1.4667308606551859,-1.47747136189043,-1.5209014256935027,0,1,0,0
-2.1238755412398627,-2.1592779942674594,-0.6886312613114546,-1.7826306578791646,-1.808805556251257,-1.6808311635143405,-1.586458717289496,0,1,1,0
-1.3510159390602337,-1.1460653641542962,-1.202229751010149,-1.2927708573216246,-1.226768014490778,-1.2063249597252155,-1.2136016213372847,0,1,1,0
-1.1726637231726276,-1.2184376948766653,-0.5602316388867808,-0.980826238564644,-0.5400658270628451,-1.326255099144445,-1.1275576761175437,0,1,1,0
-0.9348607686558187,-0.7842037105424516,-0.6886312613114546,-0.6487178992035999,-0.4098732190374747,-0.716175694272713,-0.7178246036425863,0,1,1,0
-0.6376070755098074,-0.42234205693060806,0.8521642077846288,-0.41031155559085003,0.06239408458396652,-0.5858168470778988,-0.8161605410365762,0,1,1,0
-0.45925485962220053,-0.494714387652977,-0.9454305061608018,-0.5538298022433014,-0.2975501846626454,-0.8673919570186979,-0.6153913355238471,0,1,1,0
-0.39980412099299817,-0.060480403318763684,-0.17503277161276037,-0.3925200374107942,-0.3230781470205611,-0.8204627720285645,-0.29579953899338046,1,1,1,1
0.1352525266698208,0.011891927403605174,0.08176647323658702,0.10682857284277616,0.25385380226833437,-0.0748101660742258,-0.054057026233155975,0,1,1,0
-0.9348607686558187,-1.1460653641542962,-0.30343239403743405,-1.0045482628047184,-0.9000100963094568,-0.653603447619202,-1.2299909442362826,0,1,1,0
-0.7565085527682118,-0.8565760412648205,-0.9454305061608018,-0.9464293034165361,-0.8438485791220421,-0.9612503269989642,-1.037416400173053,0,1,1,0
-0.6376070755098074,-0.5670867183753459,-0.5602316388867808,-0.5941572434514282,-0.28733899971947935,-0.4137431687807437,-0.7915765566880788,0,1,1,0
-0.6376070755098074,-0.42234205693060806,-0.8170308837361283,-0.5526437010312976,-0.2388358712394391,-0.6066742626290685,-0.8489391868345726,0,1,1,0
-0.5781563368806051,-0.6394590490977148,-0.43183201646210706,-0.8634022185762749,-0.7187615635682549,-0.9091067881210384,-0.9431777935038129,0,1,1,0
-0.45925485962220053,-0.2775973954858703,-0.43183201646210706,-0.7364893888918757,-0.6140969179008005,-0.7213900481605056,-0.7014352807435881,0,1,0,0
-0.043099689217786,-0.060480403318763684,-0.04663314918808668,-0.23002417136628328,-0.10864326321406904,-0.23645513659579562,-0.3244808540666274,0,1,1,0
0.1352525266698208,0.15663658884834297,-0.43183201646210706,0.0024516661864478957,0.09813323188504827,0.35798120661255833,-0.2917022082686309,0,1,0,0
0.25415400392822535,0.08426425812597405,-0.17503277161276037,0.47926435341194734,0.4248911500663696,0.4674826382562026,-0.07044634913215428,0,1,1,0
0.3730554811866299,0.3737535810154486,-0.17503277161276037,0.2479746170712197,0.5806117204496556,0.4726969921439946,-0.2835075468191317,0,1,1,0
0.4325062198158322,0.229008919570711,-0.04663314918808668,0.3677708394835964,0.2972513382767909,0.9524175498209124,-0.054057026233155975,0,1,0,0
0.5514076970742366,0.3737535810154486,0.33856571808593444,0.7366483164167561,1.126910114909052,0.4101247454904842,0.3269947311685545,1,1,1,1
0.7892106515910458,0.5184982424601865,0.08176647323658702,0.4887531631079766,0.435102335009536,1.1036338125668972,0.14671217927957322,0,1,0,0
-1.0537622459142233,-1.073693033431927,-1.202229751010149,-1.164671926425222,-0.8004510431135854,-1.33668380692003,-1.2176989520620343,0,1,1,0
-0.9348607686558187,-1.073693033431927,-0.9454305061608018,-1.1112973718850538,-0.9051156887810398,-0.9768933886623419,-1.2586722593095303,0,1,0,0
-0.8754100300266164,-0.7842037105424516,-0.5602316388867808,-0.7637697167679616,-0.3741340717363927,-0.8308914798041499,-0.988248431476058,0,1,1,0
-0.39980412099299817,-0.494714387652977,-0.30343239403743405,-0.6332985834475512,-0.3868980529153505,-0.7735335870384314,-0.7669925723395813,0,1,1,0
-0.16200116647619053,-0.3499697262082392,-0.6886312613114546,-0.6190653689035064,-0.5145378647049292,-0.41895752266853603,-0.7014352807435881,0,1,1,0
-0.10255042784698827,-0.060480403318763684,-0.5602316388867808,-0.059225596837746086,0.4887110559611594,-0.2573125521469662,-0.39823280711211984,0,1,1,0
0.016351049411416255,0.011891927403605174,-0.6886312613114546,-0.45775560407099924,-0.20564952017414892,-0.5858168470778988,-0.6030993433495984,0,1,1,0
0.1352525266698208,0.229008919570711,-0.17503277161276037,-0.4364057822549321,-0.19033274275939946,-0.6744608631703726,-0.406427468561619,0,1,1,0
0.1352525266698208,0.08426425812597405,-0.43183201646210706,-0.09718083562186546,0.2334314323820018,-0.12695370495215164,-0.3162861926171283,0,1,0,0
0.1947032652990231,0.08426425812597405,-0.43183201646210706,-0.45775560407099924,-0.14693520675094268,-0.03309533497188512,-0.5867100204506003,0,1,1,0
0.4325062198158322,-0.060480403318763684,-0.17503277161276037,0.3630264346355813,1.310711443886046,-0.1999546593812478,-0.3941354763873703,0,1,1,0
0.4325062198158322,0.3013812502930799,0.4669653405106075,0.13766720435487295,0.06749967705554968,0.8429161181772681,-0.21385292449838897,1,1,1,1
0.49195695844503434,0.5184982424601865,-0.04663314918808668,0.1305505970828508,0.27938176462625014,0.19633623609098827,0.09344687985782875,0,1,1,0
0.49195695844503434,0.3737535810154486,-0.17503277161276037,0.13410890071886158,0.23598422861779336,0.14940705110085495,0.05247357261033298,1,1,1,1
0.5514076970742366,0.5908705731825554,0.7237645853599548,0.803069984288965,1.3285810175365869,0.7490577481970015,0.38026003059029856,1,1,1,1
0.5514076970742366,0.3737535810154486,-0.30343239403743405,0.0949675607227386,0.07260526952713281,0.1650501127642327,0.23275612449931427,1,1,1,1
0.6108584357034389,0.7356152346272932,-0.17503277161276037,0.6441324218804655,0.9303448047531011,0.1859075283154031,0.5851265668277773,1,1,1,1
0.7892106515910458,0.3737535810154486,-0.17503277161276037,0.3487932200915368,0.7924938080203566,0.32148072939801026,-0.11141965637965001,0,1,1,0
0.848661390220248,0.880359896072031,-0.8170308837361283,0.32151289221545126,0.37383522535053815,0.5665553621242617,0.2368534552240639,0,1,1,0
0.848661390220248,0.8079875653496622,-0.04663314918808668,0.85881674125314,1.3847425347240014,0.7229859787580386,0.2983134160953075,0,1,0,0
1.086464344737057,0.8079875653496622,0.5953649629352812,1.5064280030071768,2.4288361951627544,0.717771624870246,0.7777011108910075,1,1,1,1
-1.1726637231726276,-1.1460653641542962,-0.9454305061608018,-1.0804587403729573,-1.0046747419769113,-1.049894343091438,-1.037416400173053,1,1,0,1
-0.7565085527682118,-0.6394590490977148,-0.43183201646210706,-0.734117186467868,-0.7340783409830045,-0.9560359731111718,-0.8079658795870769,0,1,1,0
-0.5187055982514027,-0.3499697262082392,-0.04663314918808668,-0.6178792676915028,-0.6217553066081751,-0.6223173242924468,-0.4392061143596156,1,1,1,1
0.07580178804061857,0.15663658884834297,0.21016609566126074,-0.37947292407875305,-0.2439414637110223,-0.69010392483375,-0.20156093232414068,1,1,1,1
0.1352525266698208,0.229008919570711,-0.30343239403743405,-0.28814313075446596,0.0215493448113013,-0.5806024931901058,-0.3654541613141232,0,1,1,0
